"",P-0505,10,A,1666.492671,1669.06158,0.567443585,-1.082428373,2.905973564,-233.1785802,720.315385,832.8965793,-90.47600933,79.68766378,64.669087,-270.4957247
"",P-0506,10,A,832.1354513,834.2988225,0.30125608,-0.800035989,-0.088024436,-233.2942507,363.3820517,444.0799127,-73.017676,28.37099711,33.944087,-277.479058
"",P-0507,10,A,0.235676635,0.563003958,0.078090431,0.133289545,0.482114655,0.027466612,10.8103339,32.160706,-43.553476,-4.668514,0.991007,-11.218078
"",P-0508,10,A,0.197438755,0.011380517,-0.079067256,-0.115111286,-0.79829763,-0.045824001,10.8103339,32.160706,-43.553476,-4.668514,0.991007,-11.218078
"",P-0509,10,A,-834.9603534,-831.801004,0.377597963,-0.577196069,0.495914556,233.4221439,-332.998771,-383.5153633,-16.255168,-34.65948556,-36.11505567,254.29387
"",P-0510,10,A,-1666.730731,-1664.350961,0.532822619,-1.35134162,2.505888639,233.5454257,-681.4154377,-775.6486967,-1.246834667,-82.74281889,-70.79005567,247.54387
"",P-0511,10,A,-1669.87288,-831.3666056,0.37872422,-0.935724696,1.854834339,233.3863132,-685.098771,-409.2236967,-0.305168,-88.92615222,-59.21505567,248.94387
"",P-0514,10,A,-1665.014439,1667.988255,0.108304533,-0.940208251,3.055236083,233.3049546,-684.4861217,685.1723727,-0.387476,-103.3324029,-25.525993,251.5732553
"",P-0515,10,A,-1666.926191,833.9314301,-0.259095088,-0.448992857,1.133433876,233.1574477,-686.619455,321.180706,0.120857333,-99.21573622,-36.58432633,250.9565887
"",P-0519,10,A,-831.1155047,-1664.923812,0.405586297,-0.88416178,1.152633029,233.4869043,-329.3154377,-749.9403633,-17.19683467,-28.47615222,-47.69005567,252.89387
"",P-0520,10,A,-834.6602255,-832.329353,0.198153811,-0.876974316,0.754620539,233.432886,-332.998771,-383.5153633,-16.255168,-34.65948556,-36.11505567,254.29387
"",P-0521,10,A,-834.4730177,0.598976879,0.168114095,-0.294217005,1.021815005,233.2594947,-336.6527883,-17.10262733,-15.32080933,-40.83240289,-24.54265967,255.689922
"",P-0522,10,A,-832.6280408,833.223919,0.073640238,-0.388831448,0.176683462,233.1274117,-334.519455,346.8890393,-15.82914267,-44.94906956,-13.48432633,256.3065887
"",P-0525,10,A,-834.2224376,0.607344654,0.262046061,-0.431771792,-0.372009741,233.2983288,-336.6527883,-17.10262733,-15.32080933,-40.83240289,-24.54265967,255.689922
"",P-0526,10,A,0.055373905,-0.162924199,-0.0831,-0.383213357,0.336858437,233.3188222,15.44721168,8.605706,-31.27080933,13.43426378,-1.442659667,261.039922
"",P-0527,10,A,-0.157442365,-832.2643637,0.06708702,-0.329760191,1.197419478,233.5018487,19.10122901,-357.80703,-32.205168,19.60718111,-13.01505567,259.64387
"",P-0528,10,A,2.180874257,-1665.093566,0.482186365,-0.642292765,1.998646709,233.5056356,22.78456234,-724.23203,-33.14683467,25.79051444,-24.59005567,258.24387
"",P-0529,10,A,-0.034507918,-831.985544,0.347031934,-0.62712852,1.300765379,233.4145183,19.10122901,-357.80703,-32.205168,19.60718111,-13.01505567,259.64387
"",P-0530,10,A,-0.018853327,0.124407076,0.097,-0.460057104,1.103841344,233.3335567,15.44721168,8.605706,-31.27080933,13.43426378,-1.442659667,261.039922
"",P-0531,10,A,0.752268721,833.5674331,-0.098864548,-0.445041663,0.366996641,233.4480944,17.58054501,372.5973727,-31.77914267,9.317597111,9.615673667,261.6565887
"",P-0532,10,A,2.570071287,1667.291746,0.355393982,-0.62066679,0.824148337,233.4032078,19.71387834,736.5890393,-32.287476,5.200930444,20.674007,262.2732553
"",P-0533,10,A,0.95587876,833.2950734,0.022813775,-0.304159503,-0.043250785,233.2293067,17.58054501,372.5973727,-31.77914267,9.317597111,9.615673667,261.6565887
"",P-0534,10,A,-0.134330536,0.269180934,0.0452,-0.238291594,-0.365140869,233.2932094,15.44721168,8.605706,-31.27080933,13.43426378,-1.442659667,261.039922
"",P-0535,10,A,832.4739417,0.104917888,-0.061580695,-0.558018596,0.623183758,233.4138045,370.2180517,33.440246,-48.21000933,68.85499711,18.261087,267.3956087
"",P-0538,10,A,833.1196789,-832.9552676,0.018856675,-0.688411009,1.400443637,233.4478488,373.872069,-332.97249,-49.144368,75.02791444,6.688691,265.9995567
"",P-0539,10,A,832.7428521,0.068567827,-0.099404096,-0.37674075,0.373881251,233.3087212,370.2180517,33.440246,-48.21000933,68.85499711,18.261087,267.3956087
"",P-0540,10,A,832.7384366,834.6434623,-0.141090052,-0.766266913,1.487332686,233.4338009,372.351385,397.4319127,-48.71834267,64.73833044,29.31942033,268.0122753
"",P-0543,10,A,832.6789301,0.116210591,-0.109212204,-0.397279538,-0.212645052,233.3101859,370.2180517,33.440246,-48.21000933,68.85499711,18.261087,267.3956087
"",P-0544,10,A,1663.509546,0.709533417,-0.041677881,-1.009116791,1.505076452,233.3372546,725.0180517,58.265246,-65.16000933,124.2883304,37.92775367,273.7622753
"",P-0546,10,A,1667.706937,-1665.434264,0.034509006,-1.252968838,1.482024006,233.5254498,732.3554023,-674.57249,-67.03603467,136.6445811,14.78035767,270.9662233
"",P-0549,10,A,1663.888528,834.6782069,-0.130204307,-1.118301755,0.706585503,233.4437378,727.151385,422.2569127,-65.66834267,120.1716638,48.986087,274.378942
"",P-0550,10,A,1666.634125,1668.957043,0.605227118,-1.322499482,1.17088274,233.4729497,729.2847183,786.2485793,-66.176676,116.0549971,60.04442033,274.9956087
"",P-0551,10,A,832.6532997,834.2549558,0.033712049,-0.776502463,1.695398841,233.3856878,372.351385,397.4319127,-48.71834267,64.73833044,29.31942033,268.0122753
"",P-0552,10,A,-0.28482965,0.091968824,-0.0959,-0.213540327,1.0436813,233.3725143,15.44721168,8.605706,-31.27080933,13.43426378,-1.442659667,261.039922
"",P-0553,10,A,-0.383081332,0.761129942,0.042586024,-1.140191273,0.390665969,466.5306936,21.17297834,-14.949294,-18.98814267,32.62593044,-0.609659667,533.297922
"",P-0554,10,A,-834.7865634,-832.316527,0.373049395,-1.483406631,-0.341458642,466.5548697,-327.2730043,-407.0703633,-3.972501333,-15.46781889,-35.28205567,526.55187
"",P-0555,10,A,-1667.307175,-1664.151846,0.767181251,-1.783723681,3.67457098,466.7431172,-675.689671,-799.2036967,11.035832,-63.55115222,-69.95705567,519.80187
"",P-0556,10,A,-1670.880215,-831.5308481,0.468831576,-1.97079952,1.353032478,466.5667959,-679.3730043,-432.7786967,11.97749867,-69.73448556,-58.38205567,521.20187
"",P-0557,10,A,-1670.978775,1.128849957,0.375774634,-1.567675403,2.055173443,466.5688732,-683.0270217,-66.36596067,12.91185733,-75.90740289,-46.80965967,522.597922
"",P-0560,10,A,-1666.948046,833.3121546,-0.361226586,-1.118457362,1.548665309,466.421481,-680.8936883,297.625706,12.403524,-80.02406956,-35.75132633,523.2145887
"",P-0561,10,A,-1670.650791,1.432516777,0.494380588,-1.66296466,0.92224188,466.6279178,-683.0270217,-66.36596067,12.91185733,-75.90740289,-46.80965967,522.597922
"",P-0562,10,A,-835.2919699,0.926390295,0.205805166,-1.419442627,-1.177991273,466.524891,-330.9270217,-40.65762733,-3.038142667,-21.64073622,-23.70965967,527.947922
"",P-0563,10,A,-835.1009806,-832.2463546,0.382074158,-1.546818519,-0.090788982,466.5818185,-327.2730043,-407.0703633,-3.972501333,-15.46781889,-35.28205567,526.55187
"",P-0564,10,A,-832.2382544,-1664.914284,0.497164855,-1.53948868,0.142877758,466.5998046,-323.589671,-773.4953633,-4.914168,-9.284485556,-46.85705567,525.15187
"",P-0565,10,A,-835.2992796,-831.8472204,0.520043987,-1.421931387,0.380402033,466.5739375,-327.2730043,-407.0703633,-3.972501333,-15.46781889,-35.28205567,526.55187
"",P-0567,10,A,-831.8344874,833.290858,-0.088074004,-0.955295266,-0.801151339,466.410858,-328.7936883,323.3340393,-3.546476,-25.75740289,-12.65132633,528.5645887
"",P-0568,10,A,-829.8873141,1666.594483,0.071749661,-1.324738186,0.37522201,466.5779187,-326.660355,687.325706,-4.054809333,-29.87406956,-1.592993,529.1812553
"",P-0569,10,A,-832.1714499,832.7594696,-0.040745932,-0.754153094,-0.683321869,466.4753093,-328.7936883,323.3340393,-3.546476,-25.75740289,-12.65132633,528.5645887
"",P-0570,10,A,-835.3572868,0.513120397,0.379685607,-1.223300987,-0.035306653,466.4340197,-330.9270217,-40.65762733,-3.038142667,-21.64073622,-23.70965967,527.947922
"",P-0574,10,A,-0.397378145,-832.3204439,0.234434282,-1.569501315,1.145767805,466.487994,24.82699568,-381.36203,-19.92250133,38.79884778,-12.18205567,531.90187
"",P-0575,10,A,-0.145938733,1.039297076,-0.00202938,-1.526547314,0.477607021,466.5471097,21.17297834,-14.949294,-18.98814267,32.62593044,-0.609659667,533.297922
"",P-0577,10,A,2.931525295,1667.331543,0.306573611,-1.075612458,1.21843207,466.5630068,25.43964501,713.0340393,-20.00480933,24.39259711,21.507007,534.5312553
"",P-0578,10,A,1.517481125,833.4297501,0.017144076,-1.324120036,-0.036575142,466.5737869,23.30631168,349.0423727,-19.496476,28.50926378,10.44867367,533.9145887
"",P-0579,10,A,-0.254442311,0.514526998,-0.08263428,-1.586017402,0.50030759,466.616932,21.17297834,-14.949294,-18.98814267,32.62593044,-0.609659667,533.297922
"",P-0582,10,A,835.589165,-1665.489357,0.321379124,-2.022023452,1.299663445,466.5584705,383.281169,-722.95249,-37.803368,100.4029144,-4.053309,536.8575567
"",P-0583,10,A,832.3874195,-832.8141855,-0.285371533,-1.996284633,1.742562286,466.6316888,379.5978357,-356.52749,-36.86170133,94.21958111,7.521691,538.2575567
"",P-0587,10,A,832.5483347,834.016214,-0.096347882,-1.64607062,0.983075372,466.5476404,378.0771517,373.8769127,-36.435676,83.92999711,30.15242033,540.2702753
"",P-0589,10,A,1664.295092,0.709791028,-0.211642491,-1.913605279,-1.184102031,466.4418887,730.7438183,34.710246,-52.87734267,143.4799971,38.76075367,546.0202753
"",P-0593,10,A,1663.942922,0.25173868,-0.470725507,-2.183503422,-1.084935875,466.5251439,730.7438183,34.710246,-52.87734267,143.4799971,38.76075367,546.0202753
"",P-0594,10,A,1663.331204,834.6176702,-0.163823505,-2.146562868,-0.716596581,466.719614,732.8771517,398.7019127,-53.385676,139.3633304,49.819087,546.636942
"",P-0595,10,A,1666.359489,1668.375306,0.369318871,-2.448650121,0.119640903,466.7961581,735.010485,762.6935793,-53.89400933,135.2466638,60.87742033,547.2536087
"",P-0596,10,A,832.6266871,834.1811376,-0.040230853,-0.624618606,0.941343385,233.3955115,372.351385,397.4319127,-48.71834267,64.73833044,29.31942033,268.0122753
"",P-0597,10,A,0.33301034,0.599989646,0.00454723,-0.06108304,-0.164934505,-0.074003264,10.8103339,32.160706,-43.553476,-4.668514,0.991007,-11.218078
"",P-0598,11,A,0.00929701,0.129435891,-0.009317952,-0.088531335,-1.089004384,0.102719659,7.7345239,32.787423,-43.390803,-5.0313649,1.6490403,-11.124653
"",P-0599,11,A,0.564253058,-0.29990101,-417.2551735,-417.4149557,-0.138633888,-233.2449952,11.87306726,21.981473,-247.0492783,-238.4876278,-14.56729103,-284.3698883
"",P-0600,11,A,4.142626336,-2.386798523,-834.6289361,-836.3646635,-4.84331213,-466.5590735,4.740750589,11.174473,-450.7076117,-470.8554278,-27.5193577,-557.6157217
"",P-0601,11,A,2.618540855,-2.046439998,-834.1290492,-419.2926296,-3.741499565,-466.5227758,7.917278367,12.799473,-451.290945,-264.5720945,-22.94019103,-558.049055
"",P-0602,11,A,1.689897952,-1.373544924,-833.6639203,-1.693506514,-0.216880322,-466.574424,7.621784789,14.423989,-451.8742423,-58.28875512,-18.36188837,-558.4825263
"",P-0603,11,A,1.254418964,-2.189199456,-833.7840817,415.1450151,-4.099242955,-466.788618,4.690812567,14.03232233,-452.3075757,148.0195782,-17.3827217,-559.4908597
"",P-0604,11,A,1.092674899,-2.158909646,-834.3705451,831.6247733,-2.68049673,-466.5542653,-1.712381878,13.64065567,-452.740909,354.3279115,-16.40355503,-560.499193
"",P-0606,11,A,1.935878339,-1.554124399,-833.9808997,-1.763735914,-1.24619798,-466.4159377,7.621784789,14.423989,-451.8742423,-58.28875512,-18.36188837,-558.4825263
"",P-0607,11,A,0.153190857,0.058955774,-416.8337037,-1.442752614,-0.499186328,-466.7211747,7.361784789,46.698989,-259.6492423,-49.38042179,-4.5327217,-558.036693
"",P-0608,11,A,1.062486054,-0.063464181,-417.1867877,-419.1664144,-0.743605755,-466.746725,7.657278367,45.074473,-259.065945,-255.6637611,-9.111024367,-557.6032217
"",P-0609,11,A,0.689769724,-0.06475523,-417.9265498,-836.0582444,-2.783287648,-466.5834362,4.480750589,43.449473,-258.4826117,-461.9470945,-13.69019103,-557.1698883
"",P-0610,11,A,1.242434388,-0.126118684,-417.2047715,-418.9564689,-1.283566126,-466.7017262,7.657278367,45.074473,-259.065945,-255.6637611,-9.111024367,-557.6032217
"",P-0611,11,A,0.285010657,-0.47987903,-416.8491595,-1.584610641,0.849207421,-466.6370795,7.361784789,46.698989,-259.6492423,-49.38042179,-4.5327217,-558.036693
"",P-0613,11,A,-0.824204926,-1.301780936,-417.5082298,832.0239289,-1.063256417,-466.6480117,-1.972381878,45.91565567,-260.515909,363.2362449,-2.574388367,-560.0533597
"",P-0614,11,A,-0.184747748,-0.479399854,-417.1636944,415.3089237,-1.131931205,-466.8856458,4.430812567,46.30732233,-260.0825757,156.9279115,-3.553555033,-559.0450263
"",P-0615,11,A,0.100298583,-0.144294811,-416.8982834,-1.543930499,-0.548733949,-466.7587592,7.361784789,46.698989,-259.6492423,-49.38042179,-4.5327217,-558.036693
"",P-0616,11,A,-0.513818856,0.427029035,-0.208068469,-1.273269789,0.226990027,-466.873241,0.157904544,78.973621,-67.42425033,-40.47198446,9.296410967,-557.5909017
"",P-0618,11,A,-1.369225087,0.116798478,-1.20942541,-835.7790235,-2.185119599,-466.6801244,-2.723129656,75.724105,-66.25761967,-453.0386571,0.138941633,-556.724097
"",P-0619,11,A,-1.001105987,0.256976064,-0.288267738,-418.5460145,-0.05399521,-466.6618999,0.453398122,77.349105,-66.840953,-246.7553238,4.7181083,-557.1574303
"",P-0620,11,A,-0.792337675,0.425370045,-0.083638608,-1.346277803,0.778461654,-466.7731424,0.157904544,78.973621,-67.42425033,-40.47198446,9.296410967,-557.5909017
"",P-0621,11,A,-1.230899411,-0.126701621,-0.289717157,415.3289354,-0.550313113,-466.9608748,-2.773067678,78.58195433,-67.85758367,165.8363489,10.27557763,-558.599235
"",P-0623,11,A,-0.956757418,0.000202557,-0.320489167,415.0928185,-0.503601762,-466.8853567,-2.773067678,78.58195433,-67.85758367,165.8363489,10.27557763,-558.599235
"",P-0624,11,A,-1.056556832,0.978715737,0.025400675,-1.446005736,1.013642709,-466.715575,0.157904544,78.973621,-67.42425033,-40.47198446,9.296410967,-557.5909017
"",P-0626,11,A,-1.120570955,0.726207728,416.6607582,-418.825849,-0.35331022,-466.6654675,-7.871601878,108.0907717,125.3507137,-237.4136571,18.4056083,-556.886597
"",P-0628,11,A,-1.592572637,0.613112775,416.43921,-418.6925802,0.173283592,-466.6962118,-7.871601878,108.0907717,125.3507137,-237.4136571,18.4056083,-556.886597
"",P-0629,11,A,-1.315789579,0.026473016,416.9118713,-1.602848649,0.624234483,-466.768612,-8.167095456,109.7152877,124.7674163,-31.13031779,22.98391097,-557.3200683
"",P-0631,11,A,-0.668134417,0.109838379,416.0020994,831.427951,1.330855559,-466.9170945,-17.50126212,108.9319543,123.9007497,381.4863489,24.9422443,-559.336735
"",P-0633,11,A,-0.654195739,0.464918508,416.833125,-1.665615868,0.347739999,-466.7845374,-8.167095456,109.7152877,124.7674163,-31.13031779,22.98391097,-557.3200683
"",P-0634,11,A,0.132984647,0.530627041,834.6507673,-2.223633481,0.725098334,-466.7713336,-16.49209546,140.4569543,316.959083,-21.78865112,36.67141097,-557.049235
"",P-0635,11,A,-0.823890264,0.190744155,834.2262363,-419.4781595,-1.497963082,-466.7099657,-16.19660188,138.8324383,317.5423803,-228.0719905,32.0931083,-556.6157637
"",P-0636,11,A,-1.057809829,-0.177822437,833.8038734,-836.6612904,-3.511083487,-466.6926007,-19.37312966,137.2074383,318.1257137,-434.3553238,27.51394163,-556.1824303
"",P-0637,11,A,-0.850639872,-0.069849071,834.0991969,-419.7975461,-1.977839712,-466.7005492,-16.19660188,138.8324383,317.5423803,-228.0719905,32.0931083,-556.6157637
"",P-0639,11,A,0.645027567,-0.135127254,834.2175455,413.9125383,0.543422348,-466.7300051,-19.42306768,140.0652877,316.5257497,184.5196822,37.65057763,-558.0575683
"",P-0641,11,A,-0.739877137,0.464986655,416.6105893,414.9037354,0.969351143,-466.7860306,-11.09806768,109.323621,124.334083,175.1780155,23.96307763,-558.3284017
"",P-0642,11,A,-0.858533772,0.641947219,-0.00756772,-1.487931428,0.313695873,-466.9166139,0.157904544,78.973621,-67.42425033,-40.47198446,9.296410967,-557.5909017
"",P-0645,11,A,3.419563124,-1.503569421,-834.524972,-834.5038967,-4.898587158,-232.9193096,9.9287617,-11.918527,-438.690945,-453.6792945,-32.97562437,-284.3823883
"",P-0646,11,A,2.005384905,-1.818898881,-833.7312619,-417.6360288,-1.994689945,-233.0544564,12.13306726,-10.293527,-439.2742783,-247.3959611,-28.3964577,-284.8157217
"",P-0647,11,A,0.989835591,-1.112733732,-833.410722,-0.590609684,-0.548781546,-233.0873928,10.86581812,-8.669011,-439.8575757,-41.11262179,-23.81815503,-285.249193
"",P-0648,11,A,1.682901403,-1.941757965,-833.5893157,415.8957194,-3.547341156,-233.1576143,8.907068122,-9.060677667,-440.290909,165.1957115,-22.83898837,-286.2575263
"",P-0649,11,A,1.716461595,-2.15953233,-834.183893,832.7019251,-3.935501675,-233.022233,3.4760959,-9.452344333,-440.7242423,371.5040449,-21.8598217,-287.2658597
"",P-0650,11,A,1.954094707,-2.206306445,-833.6628268,415.9883811,-2.168974084,-233.1665243,8.907068122,-9.060677667,-440.290909,165.1957115,-22.83898837,-286.2575263
"",P-0651,11,A,1.182742764,-1.189549741,-833.5928496,-0.922035463,-0.210762037,-233.0538026,10.86581812,-8.669011,-439.8575757,-41.11262179,-23.81815503,-285.249193
"",P-0653,11,A,0.665496047,-0.25906479,-417.3351889,-417.4773846,-0.859209838,-233.2021662,11.87306726,21.981473,-247.0492783,-238.4876278,-14.56729103,-284.3698883
"",P-0655,11,A,1.238326928,-0.593432535,-417.2025302,-417.2608715,-0.891757653,-233.3554173,11.87306726,21.981473,-247.0492783,-238.4876278,-14.56729103,-284.3698883
"",P-0656,11,A,0.34184555,-0.248710494,-416.8916817,-0.39286945,0.646022136,-233.306389,10.60581812,23.605989,-247.6325757,-32.20428846,-9.988988367,-284.8033597
"",P-0657,11,A,0.712281255,-0.157363938,-417.0739306,416.4838185,-1.509577255,-233.362575,8.647068122,23.21432233,-248.065909,174.1040449,-9.0098217,-285.811693
"",P-0658,11,A,1.373539357,-1.05732061,-417.4370456,832.8648657,-0.957606793,-233.3095014,3.2160959,22.82265567,-248.4992423,380.4123782,-8.030655033,-286.8200263
"",P-0659,11,A,1.244483669,-0.991309335,-416.9233915,416.2015954,-1.060243698,-233.3015478,8.647068122,23.21432233,-248.065909,174.1040449,-9.0098217,-285.811693
"",P-0660,11,A,0.052646606,0.018136287,-417.0839119,-0.223377826,0.314280177,-233.3171833,10.60581812,23.605989,-247.6325757,-32.20428846,-9.988988367,-284.8033597
"",P-0662,11,A,-0.215806669,0.076078266,-0.140579681,-417.3083405,-0.067144547,-233.2800925,4.669187011,54.256105,-54.82428633,-229.5791905,-0.738158367,-283.924097
"",P-0664,11,A,-0.361073726,0.499038619,0.066391963,-417.4703204,-0.348032935,-233.257052,4.669187011,54.256105,-54.82428633,-229.5791905,-0.738158367,-283.924097
"",P-0665,11,A,0.008063115,0.370307853,-0.001490829,-0.44646561,0.428599897,-233.263174,3.401937878,55.880621,-55.40758367,-23.29585112,3.8401443,-284.3575683
"",P-0666,11,A,-0.192663332,-0.27566755,-0.138033989,416.1349286,-0.671758939,-233.445265,1.443187878,55.48895433,-55.840917,183.0124822,4.819310967,-285.3659017
"",P-0667,11,A,0.188753335,-0.26039733,-0.962776703,832.9235398,-0.003227245,-233.1824427,-3.987784344,55.09728767,-56.27425033,389.3208155,5.798477633,-286.374235
"",P-0668,11,A,-0.304697172,-0.212696368,-0.194563039,416.1700398,-0.759582406,-233.4331155,1.443187878,55.48895433,-55.840917,183.0124822,4.819310967,-285.3659017
"",P-0669,11,A,-0.062300691,0.339381635,0.022461506,-0.504458729,0.091970518,-233.3562466,3.401937878,55.880621,-55.40758367,-23.29585112,3.8401443,-284.3575683
"",P-0670,11,A,-0.472385993,0.03267408,417.085964,-0.585115859,0.026618212,-233.3432678,-4.923062122,86.62228767,136.784083,-13.95418446,17.5276443,-284.086735
"",P-0672,11,A,-0.35194759,-0.040078205,416.1021979,-834.218546,-2.927804312,-233.2991861,-5.860118544,83.37277167,137.9507137,-426.5208571,8.370174967,-283.2199303
"",P-0673,11,A,-0.896983073,0.054727281,416.8914161,-417.3808196,-0.60170091,-233.2643217,-3.655812989,84.99777167,137.3673803,-220.2375238,12.94934163,-283.6532637
"",P-0674,11,A,-0.633021831,0.020372847,416.8918857,-0.652771013,0.116444044,-233.3303194,-4.923062122,86.62228767,136.784083,-13.95418446,17.5276443,-284.086735
"",P-0676,11,A,0.878695347,-0.410245275,416.225488,832.4325164,-0.786292224,-233.2463982,-12.31278434,85.83895433,135.9174163,398.6624822,19.48597763,-286.1034017
"",P-0678,11,A,-0.505132243,0.53611481,416.76095,-0.490320919,0.877845671,-233.2029168,-4.923062122,86.62228767,136.784083,-13.95418446,17.5276443,-284.086735
"",P-0679,11,A,0.166967901,-0.200127607,834.6686379,-1.662939719,-0.09108875,-233.28882,-13.24806212,117.3639543,328.9757497,-4.612517789,31.2151443,-283.8159017
"",P-0681,11,A,0.886805736,-0.445144179,833.8549445,-835.3100369,-3.34704588,-233.1812905,-14.18511854,114.1144383,330.1423803,-417.1791905,22.05767497,-282.949097
"",P-0682,11,A,0.304922346,-0.117624374,834.4283745,-418.3884262,-1.298119529,-233.3265634,-11.98081299,115.7394383,329.559047,-210.8958571,26.63684163,-283.3824303
"",P-0683,11,A,-0.080825635,-0.431362234,834.5831162,-1.740373713,-0.757698087,-233.2870791,-13.24806212,117.3639543,328.9757497,-4.612517789,31.2151443,-283.8159017
"",P-0685,11,A,2.677291645,-0.245538712,833.7033547,831.5067177,-2.024782987,-233.1526591,-20.63778434,116.580621,328.109083,408.0041489,33.17347763,-285.8325683
"",P-0686,11,A,-0.038955258,-0.061039463,416.7680479,416.0614069,0.185715522,-233.3829335,-6.881812122,86.230621,136.3507497,192.3541489,18.50681097,-285.0950683
"",P-0687,11,A,0.261100063,-0.112398081,0.096724646,-0.121038777,0.121535004,0.067908373,7.7345239,32.787423,-43.390803,-5.0313649,1.6490403,-11.124653
"",P-0688,11,A,0.004381165,0.54254455,-0.011888549,-0.093608202,0.544520612,0.116538808,7.7345239,32.787423,-43.390803,-5.0313649,1.6490403,-11.124653
"",P-0689,11,A,0.383190185,0.127769036,-417.035532,-416.9377672,-0.234959491,233.3456335,20.84216479,-24.666725,-222.749831,-202.1198971,-19.1906617,261.121027
"",P-0690,11,A,2.143863116,-1.231203668,-834.3700853,-833.8334358,-1.750280411,233.7818891,18.8970259,-58.566725,-414.3914977,-417.3115638,-37.59899503,261.108527
"",P-0691,11,A,0.889173302,-0.597121384,-833.6185326,-417.1207987,-1.037830723,233.5948476,21.10216479,-56.941725,-414.974831,-211.0282305,-33.01982837,260.6751937
"",P-0693,11,A,0.386749838,-0.535624254,-833.8889594,416.2114046,-1.12429527,233.5804622,17.87616526,-55.70887567,-415.9914617,201.5634422,-27.46235903,259.233389
"",P-0694,11,A,1.156755256,-1.671898021,-834.3755792,832.8799727,-3.061273842,233.6345693,12.4443597,-56.10054233,-416.424795,407.8717755,-26.48319237,258.2250557
"",P-0697,11,A,0.228671703,0.233647048,-416.7964188,-0.23613316,0.386266703,233.4284467,19.57574859,-23.042209,-223.3331283,4.163442211,-14.61235903,260.6875557
"",P-0699,11,A,0.287573115,0.104728485,-417.5342295,-833.7999155,-0.437096536,233.4851508,18.6370259,-26.291725,-222.1664977,-408.4032305,-23.76982837,261.5543603
"",P-0701,11,A,-0.316312547,0.300389209,-416.7618118,-0.25712318,1.064474668,233.4178204,19.57574859,-23.042209,-223.3331283,4.163442211,-14.61235903,260.6875557
"",P-0702,11,A,0.04556576,0.003251859,-416.8911039,416.1792185,-0.4199635,233.5351063,17.61616526,-23.43387567,-223.7664617,210.4717755,-13.63319237,259.6792223
"",P-0703,11,A,0.437663636,0.069321371,-417.4440323,833.0523245,-2.019365053,233.5501266,12.1843597,-23.82554233,-224.199795,416.7801089,-12.6540257,258.670889
"",P-0704,11,A,-0.192715278,-0.041834144,-417.1226601,416.3623813,-0.757091343,233.4387722,17.61616526,-23.43387567,-223.7664617,210.4717755,-13.63319237,259.6792223
"",P-0707,11,A,0.319323601,0.071862106,-0.233037059,-417.0773651,-0.382244728,233.4267019,13.63828454,7.607907,-30.524839,-193.2114598,-5.361529033,261.5668183
"",P-0708,11,A,0.115267744,-0.094175239,-0.561261574,-833.6028507,0.274173935,233.4822701,11.43314566,5.982907,-29.94150567,-399.4947931,-9.9406957,262.0001517
"",P-0709,11,A,0.303076031,-0.135891873,-0.29556288,-416.9006922,0.182757769,233.3271193,13.63828454,7.607907,-30.524839,-193.2114598,-5.361529033,261.5668183
"",P-0710,11,A,-0.069943238,0.276248302,-0.223981984,-0.539938194,0.064914659,233.3878162,12.37186834,9.232423,-31.10813633,13.07187954,-0.783226367,261.133347
"",P-0712,11,A,0.207941624,-0.487013104,-0.426926483,832.4339868,-3.061206458,233.4594813,4.980479456,8.449089667,-31.974803,425.6885462,1.175106967,259.1166803
"",P-0713,11,A,-0.505952864,0.534919805,-0.180776774,415.913898,-1.077893744,233.2889809,10.41228501,8.840756333,-31.54146967,219.3802129,0.1959403,260.1250137
"",P-0717,11,A,0.903246327,-0.348756404,416.0832299,-833.9133739,-1.627118576,233.4258624,3.108145656,36.72457367,162.250161,-390.1531265,3.7468043,262.270985
"",P-0718,11,A,0.560796305,-0.842440904,416.6312663,-417.2459003,-0.626916994,233.09968,5.313284544,38.34957367,161.6668277,-183.8697931,8.325970967,261.8376517
"",P-0720,11,A,1.277601729,-0.619501596,416.6476954,415.6764675,0.078101051,233.3551656,2.087285011,39.582423,160.650197,228.7218795,13.8834403,260.395847
"",P-0721,11,A,2.19795873,-0.35018276,416.1686211,832.2638815,-1.83031158,233.5571544,-3.344520544,39.19075633,160.2168637,435.0302129,14.86260697,259.3875137
"",P-0722,11,A,0.658351356,0.233161375,416.6445626,415.633109,-0.069086729,233.2092709,2.087285011,39.582423,160.650197,228.7218795,13.8834403,260.395847
"",P-0723,11,A,0.452488783,-0.280944721,416.7890217,-0.522601865,0.928981953,233.4463563,4.046868344,39.97408967,161.0835303,22.41354621,12.90427363,261.4041803
"",P-0724,11,A,0.780514361,-0.195630983,834.6094622,-1.793075303,-0.0140853,233.3469578,-4.278131656,70.71575633,353.275197,31.75521288,26.59177363,261.6750137
"",P-0726,11,A,1.788002284,-1.005911626,833.9357494,-834.9991187,-3.026241622,233.3646071,-5.216854344,67.46624033,354.4418277,-380.8114598,17.4343043,262.5418183
"",P-0728,11,A,0.926793618,-0.269526806,834.4803917,-1.84690702,-0.813627516,233.3785599,-4.278131656,70.71575633,353.275197,31.75521288,26.59177363,261.6750137
"",P-0729,11,A,2.206143481,-0.317357902,834.2209459,414.5536746,-1.552844553,233.4819299,-6.237714989,70.32408967,352.8418637,238.0635462,27.5709403,260.6666803
