"",P-0573,10,1,0,-1666.666667,0,0,0,466.6666667,29.11523361,-746.6799451,-20.24430308,45.3811198,-24.60403586,531.6633503
"",P-0574,10,1,0,-833.3333333,0,0,0,466.6666667,24.90638928,-381.1572001,-19.89599325,38.7884255,-13.4370201,532.5532333
"",P-0576,10,1,0,833.3333333,0,0,0,466.6666667,23.9250906,349.7955284,-20.82830313,27.38959443,9.252240925,532.9956316
"",P-0578,10,1,0,833.3333333,0,0,0,466.6666667,23.69190984,348.9571335,-19.3883095,29.01015392,9.639162755,533.8018971
"",P-0579,10,1,0,0,0,0,0,466.6666667,21.65105334,-14.43075392,-19.29195405,33.13287234,-0.298370648,533.2766122
"",P-0581,10,1,833.3333333,-833.3333333,0,0,0,466.6666667,379.9309381,-356.7721196,-36.93800663,95.37327662,7.568173621,538.3454053
"",P-0582,10,1,833.3333333,-1666.666667,0,0,0,466.6666667,384.2697319,-722.9317476,-36.5209518,100.5324339,-4.728776557,536.9839381
"",P-0583,10,1,833.3333333,-833.3333333,0,0,0,466.6666667,379.6136616,-355.1608286,-37.63649364,93.93749132,8.736166339,538.7021331
"",P-0585,10,1,833.3333333,833.3333333,0,0,0,466.6666667,379.2680859,373.5973943,-36.25171182,83.49881801,29.958588,540.9844728
"",P-0586,10,1,833.3333333,1666.666667,0,0,0,466.6666667,379.8536868,737.7108101,-35.64609475,80.29460183,40.28217474,540.1438178
"",P-0588,10,1,833.3333333,0,0,0,0,466.6666667,376.5877253,10.79995319,-35.14954684,88.77472411,18.32796393,540.7129352
"",P-0589,10,1,1666.666667,0,0,0,0,466.6666667,730.8486845,34.51118341,-52.35050912,143.6537802,37.94335794,546.9509316
"",P-0590,10,1,1666.666667,-833.3333333,0,0,0,466.6666667,735.3812891,-332.2566873,-53.30843942,148.7003519,26.69322088,544.8959699
"",P-0591,10,1,1666.666667,-1666.666667,0,0,0,466.6666667,738.8050541,-697.9590568,-53.8520907,155.3905776,15.14769157,543.9675694
"",P-0593,10,1,1666.666667,0,0,0,0,466.6666667,730.1994294,35.26551027,-52.77403313,143.4263771,39.9231748,546.5971224
"",P-0594,10,1,1666.666667,833.3333333,0,0,0,466.6666667,733.2738389,399.3735203,-53.58869009,140.3310355,50.27278744,547.2764901
"",P-0595,10,1,1666.666667,1666.666667,0,0,0,466.6666667,734.0426502,763.4545513,-53.76295937,135.709263,61.82679237,546.5331948
"",P-0596,10,1,833.3333333,833.3333333,0,0,0,233.3333333,372.5225173,397.8849308,-48.93056982,63.73474492,27.44409191,268.1095825
"",P-0598,11,1,0,0,0,0,0,0,7.883653089,34.11971643,-43.47196863,-4.563338245,1.544151023,-10.45140151
"",P-0599,11,1,0,0,-416.6666667,-416.6666667,0,-233.3333333,12.48884127,21.16945512,-246.9317908,-237.2621376,-14.79328986,-283.4984687
"",P-0602,11,1,0,0,-833.3333333,0,0,-466.6666667,7.808627002,15.06755924,-451.0088761,-59.39154151,-18.92908334,-559.8117617
"",P-0603,11,1,0,0,-833.3333333,416.6666667,0,-466.6666667,5.139975621,14.04739419,-452.2498116,147.6973408,-17.16013802,-559.5469933
"",P-0604,11,1,0,0,-833.3333333,833.3333333,0,-466.6666667,-1.414542129,13.43111743,-452.7618375,353.2824271,-17.27510604,-561.2102334
"",P-0605,11,1,0,0,-833.3333333,416.6666667,0,-466.6666667,3.770506114,12.82761124,-452.7705178,147.9160027,-16.2436374,-560.5020346
"",P-0606,11,1,0,0,-833.3333333,0,0,-466.6666667,7.330296935,14.55239131,-452.264313,-58.83438799,-17.65497881,-558.5795667
"",P-0608,11,1,0,0,-416.6666667,-416.6666667,0,-466.6666667,7.626769423,44.12612074,-258.9763962,-255.6669008,-8.723036071,-556.0261262
"",P-0610,11,1,0,0,-416.6666667,-416.6666667,0,-466.6666667,6.952728314,44.54108255,-257.9212753,-254.7763143,-8.244001742,-557.5398807
"",P-0611,11,1,0,0,-416.6666667,0,0,-466.6666667,7.406946509,46.52377929,-258.699647,-47.82125332,-4.438039275,-556.2109985
"",P-0612,11,1,0,0,-416.6666667,416.6666667,0,-466.6666667,4.851016931,45.15318817,-260.9206133,157.034775,-3.567176827,-559.7710448
"",P-0613,11,1,0,0,-416.6666667,833.3333333,0,-466.6666667,-2.925442346,45.78826223,-259.2862968,363.4338271,-3.235158611,-559.8761868
"",P-0614,11,1,0,0,-416.6666667,416.6666667,0,-466.6666667,4.674127409,46.73830339,-260.7724247,155.5570701,-4.095491795,-559.2316455
"",P-0616,11,1,0,0,0,0,0,-466.6666667,-0.499769792,78.48499631,-67.28474944,-40.90866239,9.759754558,-557.5127106
"",P-0617,11,1,0,0,0,-416.6666667,0,-466.6666667,0.42712489,77.5619907,-67.14806245,-246.4816948,5.402997686,-556.2674246
"",P-0618,11,1,0,0,0,-833.3333333,0,-466.6666667,-4.050542801,76.49486094,-67.67253205,-453.1795658,-0.319529473,-556.4358515
"",P-0619,11,1,0,0,0,-416.6666667,0,-466.6666667,-1.036185616,77.03647942,-67.11953953,-246.5148304,4.387281214,-556.6268888
"",P-0621,11,1,0,0,0,416.6666667,0,-466.6666667,-3.466440232,77.57687988,-68.14644597,165.9278334,9.401617154,-559.1126748
"",P-0622,11,1,0,0,0,833.3333333,0,-466.6666667,-9.997384751,77.50588639,-68.60649139,371.3998425,11.45942519,-560.5338185
"",P-0623,11,1,0,0,0,416.6666667,0,-466.6666667,-3.98086713,79.00608055,-68.77669065,165.9292352,10.06665938,-559.6573302
"",P-0624,11,1,0,0,0,0,0,-466.6666667,0.359664207,78.89406283,-68.24599515,-41.51384348,10.23160042,-556.9528943
"",P-0625,11,1,0,0,416.6666667,0,0,-466.6666667,-9.28302406,110.2504808,124.362336,-31.20631437,22.68207736,-556.589355
"",P-0626,11,1,0,0,416.6666667,-416.6666667,0,-466.6666667,-7.794448683,108.5596999,125.6027348,-237.2858444,19.01741035,-556.9825243
"",P-0627,11,1,0,0,416.6666667,-833.3333333,0,-466.6666667,-10.49718298,106.7288202,124.4904479,-443.8919024,13.46827245,-557.1465403
"",P-0629,11,1,0,0,416.6666667,0,0,-466.6666667,-8.101919324,110.781718,124.430637,-30.51082105,23.84522814,-556.0428071
"",P-0630,11,1,0,0,416.6666667,416.6666667,0,-466.6666667,-11.36277762,109.7273979,124.8971127,174.0622166,23.83312968,-557.836013
"",P-0631,11,1,0,0,416.6666667,833.3333333,0,-466.6666667,-18.5391354,109.2301354,123.8977077,380.4675964,25.0946467,-559.9122415
"",P-0634,11,1,0,0,833.3333333,0,0,-466.6666667,-15.275324,140.1034882,317.3126906,-21.54665891,36.81134868,-557.0056754
"",P-0635,11,1,0,0,833.3333333,-416.6666667,0,-466.6666667,-16.49774625,139.0605343,318.9599651,-228.320729,32.17033691,-555.8972581
"",P-0636,11,1,0,0,833.3333333,-833.3333333,0,-466.6666667,-20.51225557,136.429442,317.2148718,-433.9492504,28.67749025,-556.8697706
"",P-0640,11,1,0,0,833.3333333,833.3333333,0,-466.6666667,-26.63050072,139.8846252,315.7386405,389.5470182,37.72487574,-559.8883705
"",P-0641,11,1,0,0,416.6666667,416.6666667,0,-466.6666667,-9.681034858,109.3402975,124.0250835,175.2715431,23.6355847,-557.7293608
"",P-0642,11,1,0,0,0,0,0,-466.6666667,-1.493761913,78.95818269,-67.752499,-39.91562898,9.644018529,-557.8262251
"",P-0643,11,1,0,0,0,0,0,-233.3333333,3.044957446,55.87449045,-55.7648548,-23.5559017,3.677092547,-284.5495002
"",P-0644,11,1,0,0,-416.6666667,-416.6666667,0,-233.3333333,10.94792934,22.63209159,-247.2152706,-237.7245934,-16.2429441,-284.6339949
"",P-0645,11,1,0,0,-833.3333333,-833.3333333,0,-233.3333333,9.483471925,-11.98182962,-438.3911803,-453.841387,-32.46946631,-285.110201
"",P-0646,11,1,0,0,-833.3333333,-416.6666667,0,-233.3333333,12.35556325,-12.14232905,-438.4946808,-247.2253681,-29.35435061,-285.3116002
"",P-0648,11,1,0,0,-833.3333333,416.6666667,0,-233.3333333,8.40955357,-8.923498931,-439.0117087,165.6072507,-22.54104399,-284.7389297
"",P-0650,11,1,0,0,-833.3333333,416.6666667,0,-233.3333333,9.342743869,-8.094450601,-439.4371408,166.1942453,-23.3845547,-285.6984461
"",P-0651,11,1,0,0,-833.3333333,0,0,-233.3333333,11.31898474,-9.328035547,-440.5437161,-41.75246275,-24.92389787,-285.9086125
"",P-0652,11,1,0,0,-416.6666667,0,0,-233.3333333,10.30787595,24.13859667,-248.9123069,-32.52961191,-10.42460525,-284.1921806
"",P-0653,11,1,0,0,-416.6666667,-416.6666667,0,-233.3333333,12.60707379,22.14801731,-246.8204172,-238.2802872,-16.09837961,-283.7426896
"",P-0654,11,1,0,0,-416.6666667,-833.3333333,0,-233.3333333,10.13125666,20.21061158,-246.2249151,-445.0208909,-18.89813842,-283.4356899
"",P-0655,11,1,0,0,-416.6666667,-416.6666667,0,-233.3333333,13.62920799,21.99879044,-248.2394618,-238.8823275,-14.62002006,-284.1097668
"",P-0656,11,1,0,0,-416.6666667,0,0,-233.3333333,11.35023987,23.58632523,-248.6726873,-31.70002106,-10.90296801,-286.0810003
"",P-0657,11,1,0,0,-416.6666667,416.6666667,0,-233.3333333,9.45691328,23.31257372,-247.8194655,173.7487003,-9.147997529,-285.9108105
"",P-0658,11,1,0,0,-416.6666667,833.3333333,0,-233.3333333,3.253181079,22.98896599,-247.773727,380.6889213,-5.974719354,-286.3990533
"",P-0659,11,1,0,0,-416.6666667,416.6666667,0,-233.3333333,7.74519792,22.74423823,-247.1164665,173.975685,-8.853557783,-287.0781957
"",P-0662,11,1,0,0,0,-416.6666667,0,-233.3333333,4.274408769,54.10227544,-54.39431527,-229.3754216,-0.467845477,-283.9004627
"",P-0663,11,1,0,0,0,-833.3333333,0,-233.3333333,2.853478448,53.6212801,-54.26340561,-437.2441187,-5.310529576,-282.541347
"",P-0665,11,1,0,0,0,0,0,-233.3333333,2.775358683,55.46472243,-56.18071753,-24.05088029,4.063580124,-283.4904963
"",P-0667,11,1,0,0,0,833.3333333,0,-233.3333333,-4.100405081,56.08261302,-57.45169732,388.8185897,6.009060157,-285.8994551
"",P-0669,11,1,0,0,0,0,0,-233.3333333,2.73509268,56.02517956,-55.30925104,-22.41834655,3.763553927,-285.3932386
"",P-0670,11,1,0,0,416.6666667,0,0,-233.3333333,-4.700939892,87.56106558,137.5491612,-12.76295748,18.10671378,-283.7448892
"",P-0672,11,1,0,0,416.6666667,-833.3333333,0,-233.3333333,-4.93304873,82.47334537,136.975973,-427.6395409,8.967293533,-284.4975569
"",P-0673,11,1,0,0,416.6666667,-416.6666667,0,-233.3333333,-3.805032329,86.13063479,137.6110087,-219.2104847,12.12675755,-283.9704099
"",P-0675,11,1,0,0,416.6666667,416.6666667,0,-233.3333333,-7.701761195,86.38976351,137.5949859,192.5315555,18.15253482,-285.6934071
"",P-0677,11,1,0,0,416.6666667,416.6666667,0,-233.3333333,-6.664456299,85.55442559,136.4704531,192.0314824,17.79788724,-284.9398325
"",P-0680,11,1,0,0,833.3333333,-416.6666667,0,-233.3333333,-12.60567597,117.3565303,329.547206,-211.1739195,25.79141503,-282.4558092
"",P-0681,11,1,0,0,833.3333333,-833.3333333,0,-233.3333333,-12.84915991,114.2474801,330.4777961,-417.9999786,21.32262428,-283.290283
"",P-0683,11,1,0,0,833.3333333,0,0,-233.3333333,-12.51513884,117.3541342,329.9562006,-4.357757986,31.41317431,-283.7998694
"",P-0684,11,1,0,0,833.3333333,416.6666667,0,-233.3333333,-15.36565626,116.5433708,327.6125363,201.239963,33.13314898,-284.2547021
"",P-0685,11,1,0,0,833.3333333,833.3333333,0,-233.3333333,-20.7515357,118.030881,328.2383829,407.0192689,33.43989584,-287.1608359
"",P-0686,11,1,0,0,416.6666667,416.6666667,0,-233.3333333,-6.398775794,86.67653786,137.0961481,190.4658194,19.51161239,-283.7808087
"",P-0687,11,1,0,0,0,0,0,0,8.12355364,32.83984875,-44.46519768,-5.698899811,2.208751811,-11.3281207
"",P-0688,11,1,0,0,0,0,0,0,6.950345399,33.57371004,-43.18873325,-6.035535395,2.789032676,-11.7006701
"",P-0689,11,1,0,0,-416.6666667,-416.6666667,0,233.3333333,19.76927968,-24.68991456,-222.7975456,-201.6571387,-19.10028691,261.3196206
"",P-0690,11,1,0,0,-833.3333333,-833.3333333,0,233.3333333,18.12851846,-58.63514839,-414.1896365,-416.5573644,-39.05832978,260.730879
"",P-0692,11,1,0,0,-833.3333333,0,0,233.3333333,19.877448,-55.7480583,-416.8370179,-5.968062527,-28.61773825,261.171255
"",P-0693,11,1,0,0,-833.3333333,416.6666667,0,233.3333333,17.58828961,-54.58568842,-416.7421645,201.2281785,-27.32920753,259.5395585
"",P-0695,11,1,0,0,-833.3333333,416.6666667,0,233.3333333,16.92349106,-55.64802224,-416.0822758,202.440681,-27.09084132,258.0410588
"",P-0696,11,1,0,0,-833.3333333,0,0,233.3333333,20.38144579,-54.1241576,-416.2241999,-3.715559968,-28.27026663,259.7070672
"",P-0698,11,1,0,0,-416.6666667,-416.6666667,0,233.3333333,20.77942905,-24.46369503,-222.1065412,-202.5802267,-20.08459966,259.7222742
"",P-0699,11,1,0,0,-416.6666667,-833.3333333,0,233.3333333,19.35185198,-27.28565444,-222.7703137,-409.1268598,-23.76460811,260.8166059
"",P-0700,11,1,0,0,-416.6666667,-416.6666667,0,233.3333333,20.23037916,-24.33403351,-221.9973649,-201.7342461,-19.44508053,261.2256801
"",P-0701,11,1,0,0,-416.6666667,0,0,233.3333333,19.86603879,-24.05533233,-222.555851,4.698801455,-13.72557386,259.8252217
"",P-0703,11,1,0,0,-416.6666667,833.3333333,0,233.3333333,12.42883779,-23.16097667,-223.8218754,416.6822301,-12.08924846,258.8817711
"",P-0704,11,1,0,0,-416.6666667,416.6666667,0,233.3333333,17.10569217,-23.18801888,-224.0259798,210.0998601,-13.71122236,259.8118226
"",P-0707,11,1,0,0,0,-416.6666667,0,233.3333333,13.01077224,7.787412118,-30.81081273,-192.3718012,-5.846184574,262.0362357
"",P-0708,11,1,0,0,0,-833.3333333,0,233.3333333,10.59085793,6.136924817,-29.36695267,-399.1535496,-10.57242816,261.5244807
"",P-0709,11,1,0,0,0,-416.6666667,0,233.3333333,14.36475549,6.409898592,-30.58051266,-193.5045622,-5.312253348,261.6007884
"",P-0715,11,1,0,0,416.6666667,0,0,233.3333333,3.285996884,39.27026207,160.7773504,21.83463776,12.35424882,261.8020133
"",P-0716,11,1,0,0,416.6666667,-416.6666667,0,233.3333333,4.314779233,37.57507489,161.8896265,-182.8540542,7.301484996,262.2053437
"",P-0717,11,1,0,0,416.6666667,-833.3333333,0,233.3333333,2.398030118,37.9779656,161.8427871,-389.9761444,4.024595869,262.23341
"",P-0718,11,1,0,0,416.6666667,-416.6666667,0,233.3333333,5.163997513,39.86324258,160.5686707,-184.1265241,7.930970074,261.6851447
"",P-0719,11,1,0,0,416.6666667,0,0,233.3333333,3.819124898,39.4005954,160.4203957,22.55655475,13.16898677,261.4720448
"",P-0720,11,1,0,0,416.6666667,416.6666667,0,233.3333333,3.448363465,39.55648829,161.5687634,228.993787,14.70278449,259.9766557
"",P-0722,11,1,0,0,416.6666667,416.6666667,0,233.3333333,1.912262416,39.20423654,160.545069,228.5956821,13.43889761,260.3603665
"",P-0723,11,1,0,0,416.6666667,0,0,233.3333333,2.948347515,41.17634232,161.2935567,24.01264206,13.13624196,262.336341
"",P-0724,11,1,0,0,833.3333333,0,0,233.3333333,-4.61229952,71.28962213,354.0989697,32.4959761,27.20930508,262.1969614
"",P-0725,11,1,0,0,833.3333333,-416.6666667,0,233.3333333,-3.948299113,69.13010492,353.9651724,-176.261989,22.30645208,262.2669202
"",P-0726,11,1,0,0,833.3333333,-833.3333333,0,233.3333333,-5.195645028,67.2190526,354.2608852,-381.4774491,17.40592041,263.4738707
"",P-0727,11,1,0,0,833.3333333,-416.6666667,0,233.3333333,-2.414554718,70.27644483,353.2617646,-174.5508705,21.96437046,262.7163013
"",P-0729,11,1,0,0,833.3333333,416.6666667,0,233.3333333,-6.728149138,69.88115491,351.3800489,237.8642205,27.47731759,260.0292618
"",P-0730,11,1,0,0,833.3333333,833.3333333,0,233.3333333,-12.81090057,70.20733147,351.586043,444.3397743,28.52154666,260.5911594
"",P-0731,11,1,0,0,416.6666667,416.6666667,0,233.3333333,3.109294241,38.9678499,161.1656244,228.4944388,14.30537817,260.3074166
"",P-0734,11,1,0,0,-416.6666667,-416.6666667,0,466.6666667,24.90371144,-47.84943157,-210.0912526,-183.0650497,-18.92310717,534.1268524
"",P-0736,11,1,0,0,-833.3333333,-416.6666667,0,466.6666667,25.44178321,-80.2531361,-403.5211754,-192.4592504,-32.12181647,532.137581
"",P-0737,11,1,0,0,-833.3333333,0,0,466.6666667,25.23311537,-79.36067089,-403.3257055,14.26721273,-27.75694112,532.3031282
"",P-0738,11,1,0,0,-833.3333333,416.6666667,0,466.6666667,23.25064053,-77.85035533,-402.5873327,219.8393867,-26.52235127,530.9270421
"",P-0739,11,1,0,0,-833.3333333,833.3333333,0,466.6666667,15.25649473,-80.91113201,-404.4875929,426.4649862,-27.29758513,530.2927949
"",P-0740,11,1,0,0,-833.3333333,416.6666667,0,466.6666667,21.2604486,-79.72553095,-404.6520772,221.387002,-26.19386236,530.6154622
"",P-0742,11,1,0,0,-416.6666667,0,0,466.6666667,25.58249852,-47.17144777,-211.44257,22.74274497,-13.84150531,532.704201
"",P-0743,11,1,0,0,-416.6666667,-416.6666667,0,466.6666667,25.66324208,-48.20920327,-210.7182581,-182.8220915,-18.63410796,532.760327
"",P-0744,11,1,0,0,-416.6666667,-833.3333333,0,466.6666667,22.76696053,-49.38855034,-209.5967164,-389.5193737,-22.51915467,533.4054828
"",P-0749,11,1,0,0,-416.6666667,416.6666667,0,466.6666667,22.49144953,-47.06883911,-212.2002526,229.8674311,-13.34363229,531.1016868
"",P-0752,11,1,0,0,0,-416.6666667,0,466.6666667,18.84564198,-15.38701241,-18.13881434,-174.7722525,-5.381797229,534.4099338
"",P-0753,11,1,0,0,0,-833.3333333,0,466.6666667,14.96786539,-17.27340576,-18.04338716,-379.2184875,-7.251185422,534.6440461
"",P-0754,11,1,0,0,0,-416.6666667,0,466.6666667,18.42526649,-16.27772453,-18.33167745,-174.1330911,-4.460681418,533.7429039
"",P-0756,11,1,0,0,0,416.6666667,0,466.6666667,14.08093599,-14.0252847,-19.065551,237.5630105,1.980616027,532.0191018
"",P-0757,11,1,0,0,0,833.3333333,0,466.6666667,8.882378793,-14.41073513,-19.4690338,444.2086274,0.650704408,531.0259872
"",P-0758,11,1,0,0,0,416.6666667,0,466.6666667,15.12279873,-14.24649728,-18.49542505,238.8156506,2.26275194,532.6247927
"",P-0759,11,1,0,0,0,0,0,466.6666667,18.93742119,-14.3680759,-19.06618709,32.19183019,0.793341865,534.2637125
"",P-0762,11,1,0,0,416.6666667,-833.3333333,0,466.6666667,6.366187484,12.84327833,173.2315625,-371.6045655,4.887010903,533.2108948
"",P-0763,11,1,0,0,416.6666667,-416.6666667,0,466.6666667,9.412333774,14.56211285,173.5491389,-165.3570268,8.55432042,533.5805292
"",P-0765,11,1,0,0,416.6666667,416.6666667,0,466.6666667,7.189882558,17.04034086,172.6846472,247.8294419,14.35434763,531.9110603
"",P-0768,11,1,0,0,416.6666667,0,0,466.6666667,9.231956806,15.34861443,172.9481215,40.94166965,14.1584449,534.8000067
"",P-0769,11,1,0,0,833.3333333,0,0,466.6666667,2.033745306,47.17663764,366.8972125,51.26010342,27.49203938,534.0560859
"",P-0770,11,1,0,0,833.3333333,-416.6666667,0,466.6666667,0.952931105,45.6029397,366.7525633,-154.2438906,23.81473557,535.6053486
"",P-0771,11,1,0,0,833.3333333,-833.3333333,0,466.6666667,-2.431727853,45.04140877,367.3562984,-361.8618875,17.74032479,535.1986967
"",P-0772,11,1,0,0,833.3333333,-416.6666667,0,466.6666667,2.244971943,45.88713155,365.5044174,-154.5602742,23.52513314,534.8627409
"",P-0773,11,1,0,0,833.3333333,0,0,466.6666667,0.903567814,46.93406819,365.1049112,51.9061445,27.80344331,534.3226056
"",P-0774,11,1,0,0,833.3333333,416.6666667,0,466.6666667,-1.262513761,47.15704129,365.5770405,258.0060783,28.85550324,532.5795506
"",P-0775,11,1,0,0,833.3333333,833.3333333,0,466.6666667,-6.903157059,46.82713342,365.5310241,464.6255042,29.32067646,532.0535594
"",P-0776,11,1,0,0,416.6666667,416.6666667,0,233.3333333,2.368072256,39.71026058,160.631731,228.973026,13.82555762,260.758266
"",P-0777,11,1,0,0,0,0,0,0,8.385286099,31.36818954,-42.19244841,-6.161334847,0.714461426,-10.29478354
"",P-0778,12,1,0,0,0,0,0,0,6.350055357,33.46854266,-43.29770326,-5.920773054,1.841730341,-12.9441455
"",P-0779,12,1,-833.3333333,-833.3333333,0,0,-1666.666667,0,-333.4512084,-430.9567093,-37.32169978,-114.9822213,-488.3559487,-31.30018809
"",P-0780,12,1,-1666.666667,-1666.666667,0,0,-3333.333333,0,-673.7339989,-889.7359873,-32.44698132,-225.4070607,-977.2042161,-49.29839938
"",P-0781,12,1,-1666.666667,-833.3333333,0,0,-3333.333333,0,-678.5354862,-524.473562,-30.74190567,-230.9409729,-965.3848836,-48.41271298
"",P-0783,12,1,-1666.666667,833.3333333,0,0,-3333.333333,0,-680.5646037,207.9905069,-31.10674767,-241.4054806,-943.160805,-46.49222456
"",P-0784,12,1,-1666.666667,1666.666667,0,0,-3333.333333,0,-678.6390461,570.6437509,-32.64893195,-244.8337303,-932.5229465,-45.4130722
"",P-0787,12,1,-833.3333333,0,0,0,-3333.333333,0,-330.1718923,-131.4443352,-46.15677797,-182.6520925,-930.32389,-43.44136323
"",P-0788,12,1,-833.3333333,-833.3333333,0,0,-3333.333333,0,-327.0689303,-498.3117688,-47.22093169,-175.8556103,-942.0772243,-43.42660173
"",P-0790,12,1,-833.3333333,-833.3333333,0,0,-3333.333333,0,-327.2269961,-497.4171503,-46.99284467,-176.9213621,-942.6055033,-42.63707245
"",P-0791,12,1,-833.3333333,0,0,0,-3333.333333,0,-329.8582585,-132.9311891,-44.69933438,-182.2472315,-930.2225859,-42.6390176
"",P-0792,12,1,-833.3333333,833.3333333,0,0,-3333.333333,0,-329.6195094,233.1503934,-47.48380279,-186.2254359,-920.2185733,-41.12623471
"",P-0793,12,1,-833.3333333,1666.666667,0,0,-3333.333333,0,-326.3341826,596.9071422,-46.8905116,-191.0396669,-909.229167,-40.22230296
"",P-0794,12,1,-833.3333333,833.3333333,0,0,-3333.333333,0,-328.133139,233.2930556,-47.43921444,-186.400169,-920.473957,-42.00272917
"",P-0796,12,1,0,0,0,0,-3333.333333,0,21.978322,-105.7901044,-63.26241297,-127.8071752,-908.4252823,-36.74056788
"",P-0797,12,1,0,-833.3333333,0,0,-3333.333333,0,25.23579248,-472.6573429,-63.00491384,-122.5323395,-919.7471724,-38.29073786
"",P-0798,12,1,0,-1666.666667,0,0,-3333.333333,0,28.31223866,-837.5702194,-64.32606711,-115.6814535,-931.4583947,-39.91784005
"",P-0799,12,1,0,-833.3333333,0,0,-3333.333333,0,25.39867071,-471.3447554,-62.79608203,-121.7940072,-919.8554222,-38.63267328
"",P-0800,12,1,0,0,0,0,-3333.333333,0,21.45653488,-105.6635348,-62.60945418,-127.2061329,-909.6238718,-37.59227747
"",P-0801,12,1,0,833.3333333,0,0,-3333.333333,0,23.49068538,258.012754,-63.8075316,-133.1024339,-897.2414441,-36.48235329
"",P-0802,12,1,0,1666.666667,0,0,-3333.333333,0,25.41300367,622.594092,-63.63195525,-136.2928518,-887.2139774,-36.19239485
"",P-0803,12,1,0,833.3333333,0,0,-3333.333333,0,23.82060807,257.6373357,-63.0364153,-133.5343012,-896.8509871,-36.19034371
"",P-0804,12,1,0,0,0,0,-3333.333333,0,20.35197243,-105.5172171,-62.04776457,-128.1203664,-907.6169978,-35.67917664
"",P-0805,12,1,833.3333333,0,0,0,-3333.333333,0,376.1106737,-81.16711655,-80.25346789,-72.25045844,-888.8867932,-30.63604146
"",P-0806,12,1,833.3333333,-833.3333333,0,0,-3333.333333,0,379.6504765,-447.7015647,-81.62758058,-67.37805079,-899.4856967,-31.14286541
"",P-0807,12,1,833.3333333,-1666.666667,0,0,-3333.333333,0,383.0759646,-812.8754819,-80.95786886,-60.59129068,-911.2453633,-32.88143276
"",P-0813,12,1,833.3333333,0,0,0,-3333.333333,0,376.5839664,-80.28746698,-78.57715218,-73.41123088,-887.9437197,-29.00590496
"",P-0814,12,1,1666.666667,0,0,0,-3333.333333,0,731.637169,-54.98204539,-95.6100305,-17.43883149,-867.5529131,-25.06087758
"",P-0815,12,1,1666.666667,-833.3333333,0,0,-3333.333333,0,734.7742756,-421.5866056,-97.28487657,-12.41751009,-881.2760869,-25.54313787
"",P-0818,12,1,1666.666667,0,0,0,-3333.333333,0,731.9668036,-55.88947284,-96.13512941,-16.40124316,-869.3648378,-25.06380092
"",P-0820,12,1,1666.666667,1666.666667,0,0,-3333.333333,0,734.1759884,671.7045751,-96.63987641,-24.16857684,-847.2389229,-22.85888535
"",P-0821,12,1,833.3333333,833.3333333,0,0,-3333.333333,0,379.4919892,282.1154083,-79.75702787,-76.60454921,-877.4073195,-29.97226317
"",P-0822,12,1,0,0,0,0,-3333.333333,0,21.60035414,-104.938528,-63.24496775,-127.9616039,-907.8489511,-35.77947274
"",P-0823,12,1,0,0,0,0,-1666.666667,0,14.85850768,-36.75175555,-53.7012144,-66.93242928,-453.0798702,-23.48575736
"",P-0824,12,1,-833.3333333,-833.3333333,0,0,-1666.666667,0,-334.1685647,-428.7434838,-38.19535517,-115.4981081,-488.4449926,-29.49924058
"",P-0826,12,1,-1666.666667,-833.3333333,0,0,-1666.666667,0,-688.1653757,-452.4452453,-21.58216608,-169.4039935,-510.8502305,-36.43540975
"",P-0827,12,1,-1666.666667,0,0,0,-1666.666667,0,-689.2173418,-86.20794467,-20.07266519,-176.399227,-499.169695,-34.83713113
"",P-0828,12,1,-1666.666667,833.3333333,0,0,-1666.666667,0,-687.7230829,275.2551207,-21.374036,-179.0653604,-487.8517048,-33.16833101
"",P-0829,12,1,-1666.666667,1666.666667,0,0,-1666.666667,0,-685.5272105,639.8379557,-22.18873659,-183.6579766,-478.963571,-33.71669392
"",P-0831,12,1,-1666.666667,0,0,0,-1666.666667,0,-690.649281,-89.26460184,-21.24253131,-175.6734267,-499.5512784,-34.97231224
"",P-0832,12,1,-833.3333333,0,0,0,-1666.666667,0,-338.0663488,-61.23433172,-37.29867253,-120.5627055,-475.9156946,-29.01590067
"",P-0836,12,1,-833.3333333,0,0,0,-1666.666667,0,-339.0980221,-62.75088072,-36.29228276,-121.1302284,-476.6986842,-28.6404226
"",P-0838,12,1,-833.3333333,1666.666667,0,0,-1666.666667,0,-333.1392729,666.2897926,-36.86698296,-129.1087682,-454.0046462,-27.40801535
"",P-0841,12,1,0,0,0,0,-1666.666667,0,13.75864469,-35.62447115,-53.28319716,-66.69601281,-454.5061703,-23.73787467
"",P-0842,12,1,0,-833.3333333,0,0,-1666.666667,0,18.40002671,-402.5648204,-53.52496185,-60.5085667,-464.4167085,-25.30140919
"",P-0843,12,1,0,-1666.666667,0,0,-1666.666667,0,21.04841516,-770.8140919,-53.80244462,-54.17906218,-475.8876503,-27.12265506
"",P-0845,12,1,0,0,0,0,-1666.666667,0,14.08664839,-34.3177964,-52.30265682,-66.5390894,-453.4256162,-23.1131759
"",P-0846,12,1,0,833.3333333,0,0,-1666.666667,0,15.81702068,327.5866136,-52.47271646,-71.2803448,-442.8074339,-22.59826648
"",P-0847,12,1,0,1666.666667,0,0,-1666.666667,0,18.62125398,690.1868393,-53.94961239,-74.83044151,-430.8853455,-22.21840258
